Customer_Age,Gender,Dependent_count,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown
42,0,2,2,0,29,6,2,3,3347.0,2240,0.898,5533,85,0.735,0.669,True,False,False,False,False,False,True,False,False,False,False
38,0,0,2,0,22,3,2,5,1556.0,0,0.69,2283,46,0.586,0.0,False,False,True,False,False,False,False,False,False,True,False
56,1,2,1,0,49,4,1,4,8902.0,1932,0.781,969,29,1.071,0.217,False,True,False,False,False,False,False,False,False,False,False
33,0,3,1,0,25,4,1,4,3030.0,2517,0.785,1805,44,0.467,0.831,False,True,False,False,False,False,False,False,False,True,False
59,1,1,2,0,36,1,5,2,12265.0,1412,0.643,7470,82,0.783,0.115,False,True,False,False,False,False,False,False,False,False,True
53,1,1,1,0,45,5,1,3,9343.0,1286,0.712,1385,31,0.722,0.138,False,False,False,False,True,False,False,False,False,False,False
46,0,3,2,0,41,3,2,2,1937.0,916,0.807,4303,89,0.78,0.473,False,False,False,False,False,True,False,False,False,True,False
38,1,4,1,0,27,5,2,4,10386.0,1909,1.43,2119,52,1.08,0.184,False,False,False,False,False,False,False,False,True,False,False
46,0,4,1,0,38,5,2,3,3331.0,1307,0.617,3946,69,0.683,0.392,False,False,False,False,False,True,False,False,False,True,False
41,1,1,2,0,36,6,2,3,12084.0,1638,0.695,4506,90,0.957,0.136,False,False,True,False,False,False,False,False,True,False,False
43,1,4,2,0,36,1,3,4,33384.0,0,0.631,2066,46,0.769,0.0,False,True,False,False,False,False,False,False,False,False,False
36,0,4,2,3,21,3,1,2,34516.0,907,0.572,2298,55,0.719,0.026,False,False,False,False,True,False,False,False,False,False,True
58,0,3,1,0,47,1,3,3,1517.0,920,0.825,5067,69,0.865,0.606,True,False,False,False,False,False,False,False,False,True,False
60,1,1,2,0,55,6,2,1,11524.0,0,0.682,3598,72,0.532,0.0,False,True,False,False,False,False,False,False,True,False,False
50,1,3,2,0,38,4,1,1,10762.0,703,0.548,4509,71,0.543,0.065,False,True,False,False,False,False,False,True,False,False,False
38,1,3,2,0,34,6,3,4,12050.0,1821,0.63,2381,40,0.481,0.151,False,False,False,False,False,False,False,True,False,False,False
47,1,4,2,0,41,6,2,2,2405.0,1540,0.469,1087,29,1.231,0.64,False,False,False,False,True,False,False,True,False,False,False
51,0,1,1,0,42,6,2,2,5822.0,2387,0.76,1804,49,0.75,0.41,False,True,False,False,False,False,False,False,False,True,False
49,0,4,1,0,31,4,3,2,1567.0,0,0.424,2138,41,0.577,0.0,False,False,False,False,True,False,False,False,False,True,False
29,0,1,1,0,36,2,2,0,1438.3,0,0.734,4769,84,0.826,0.0,False,True,False,False,False,False,False,False,False,True,False
44,0,4,1,3,36,6,3,0,11879.0,0,0.735,3490,62,0.938,0.0,False,False,False,False,True,False,False,False,False,True,False
50,0,2,1,0,40,3,1,4,7191.0,0,0.565,1654,30,0.579,0.0,False,True,False,False,False,False,True,False,False,False,False
45,1,4,2,0,35,3,2,2,7935.0,888,0.779,15380,122,0.694,0.112,False,True,False,False,False,False,True,False,False,False,False
48,1,4,3,0,44,6,2,4,6710.0,1942,0.777,1727,37,0.85,0.289,False,False,False,True,False,False,True,False,False,False,False
44,1,4,1,0,24,2,2,2,4752.0,0,0.679,7517,76,0.617,0.0,False,True,False,False,False,False,False,True,False,False,False
45,1,5,1,3,39,3,1,5,15198.0,2098,0.8,3183,64,0.73,0.138,False,True,False,False,False,False,True,False,False,False,False
58,1,1,1,0,36,3,2,5,2165.0,1135,0.707,1541,33,0.833,0.524,False,False,True,False,False,False,True,False,False,False,False
53,0,5,2,0,41,2,1,3,9815.0,1699,0.62,7962,89,0.561,0.173,False,True,False,False,False,False,True,False,False,False,False
49,0,2,1,0,44,4,3,0,3397.0,1962,0.483,3295,66,0.61,0.578,True,False,False,False,False,False,False,False,False,True,False
59,0,0,2,0,36,4,3,1,10457.0,2148,0.737,4649,74,0.947,0.205,False,False,True,False,False,False,False,False,False,False,True
50,1,3,1,0,40,5,1,4,34516.0,0,0.986,1930,36,0.44,0.0,False,False,True,False,False,False,False,False,False,False,False
37,0,2,2,0,25,3,2,4,1690.0,0,0.69,2645,60,0.622,0.0,False,False,False,False,False,True,False,False,False,True,False
62,1,2,2,0,56,2,3,2,18224.0,1383,0.705,7728,93,0.576,0.076,False,True,False,False,False,False,False,True,False,False,False
56,1,0,3,0,49,2,2,2,34516.0,2156,0.698,8766,78,0.814,0.062,False,False,True,False,False,False,False,False,False,False,False
47,1,3,0,3,42,2,4,5,34516.0,0,0.521,1641,35,0.591,0.0,False,False,False,False,True,False,False,False,False,False,False
48,1,2,1,0,36,6,5,2,29963.0,2094,0.648,1205,28,0.867,0.07,False,False,True,False,False,False,False,False,False,False,False
47,1,3,3,0,36,4,1,2,2572.0,1093,0.615,5038,86,0.83,0.425,True,False,False,False,False,False,False,True,False,False,False
34,0,4,1,0,28,6,1,0,2432.0,851,0.873,4760,69,0.917,0.35,False,False,True,False,False,False,True,False,False,False,False
44,0,2,2,0,36,5,2,2,2097.0,1224,0.819,5059,79,0.681,0.584,False,False,False,False,True,False,False,False,False,True,False
39,0,3,1,0,36,3,2,3,1575.0,592,0.236,644,15,0.154,0.376,False,True,False,False,False,False,False,False,False,False,True
65,1,1,1,0,53,3,3,3,3506.0,1604,0.574,1953,61,0.649,0.458,False,False,True,False,False,False,True,False,False,False,False
54,1,2,1,0,45,2,3,1,6546.0,1908,0.697,14103,112,0.672,0.291,False,False,False,False,True,False,False,True,False,False,False
26,0,0,2,0,13,6,3,4,3517.0,1195,0.556,2255,48,0.5,0.34,False,False,True,False,False,False,False,False,False,True,False
41,0,4,2,0,36,4,3,4,2687.0,1317,0.58,4096,76,0.727,0.49,True,False,False,False,False,False,False,False,False,True,False
37,1,2,2,0,23,6,1,2,5663.0,1149,0.767,2553,61,0.794,0.203,False,True,False,False,False,False,False,True,False,False,False
60,1,0,2,3,47,1,1,3,14002.0,1413,0.621,13849,128,0.882,0.101,False,True,False,False,False,False,False,False,False,True,False
32,1,3,2,0,36,2,2,1,3845.0,1871,0.847,14593,110,0.803,0.487,False,False,True,False,False,False,True,False,False,False,False
42,1,4,1,0,24,3,2,3,3103.0,1783,0.479,4792,69,0.643,0.575,False,True,False,False,False,False,False,False,False,False,False
51,1,4,1,3,46,3,5,2,16277.0,1170,0.95,3634,62,0.676,0.072,False,True,False,False,False,False,True,False,False,False,False
36,0,2,1,0,25,3,1,2,4789.0,1257,1.134,1534,29,0.933,0.262,False,False,False,False,False,True,True,False,False,False,False
40,0,5,2,0,31,6,3,1,4433.0,1488,0.669,3847,76,0.9,0.336,False,False,False,False,False,True,False,False,False,False,True
54,0,1,2,0,41,5,2,2,3478.0,941,0.711,4607,83,0.93,0.271,False,False,False,False,False,False,False,False,False,True,False
52,1,2,2,0,46,2,3,3,25737.0,1168,0.718,7722,94,0.469,0.045,False,False,True,False,False,False,False,False,True,False,False
47,0,2,1,0,35,2,1,1,15155.0,1287,0.868,7724,79,0.58,0.085,False,False,False,False,True,False,False,False,False,False,True
49,0,4,1,0,43,4,2,0,2826.0,2070,0.541,1025,28,0.647,0.732,False,False,True,False,False,False,False,False,False,True,False
48,1,3,2,0,39,5,2,2,4734.0,954,0.6,1570,45,0.452,0.202,False,False,False,True,False,False,False,True,False,False,False
28,0,1,2,0,14,2,3,3,3848.0,0,0.841,14054,105,0.694,0.0,False,False,False,True,False,False,False,False,False,True,False
44,0,2,2,1,30,1,3,3,15365.0,630,0.807,7890,91,0.685,0.041,False,False,False,False,False,True,False,False,False,True,False
50,1,1,1,0,40,6,1,4,4092.0,996,0.644,2298,48,0.655,0.243,False,False,False,False,True,False,False,True,False,False,False
53,0,1,1,0,36,2,2,3,1472.0,1196,1.24,4859,73,0.973,0.812,False,False,False,False,False,True,False,False,False,True,False
42,0,3,1,0,30,3,2,1,3549.0,0,0.584,3921,63,0.8,0.0,False,False,False,False,True,False,False,False,False,False,True
46,0,2,1,0,40,6,4,2,1438.3,510,0.711,3399,66,0.784,0.355,False,True,False,False,False,False,False,False,False,True,False
36,0,1,3,0,36,2,3,2,1470.0,458,0.543,2383,39,0.444,0.312,False,False,False,False,True,False,False,False,False,True,False
48,0,3,1,0,36,4,1,2,3716.0,0,0.886,4833,73,0.521,0.0,False,False,True,False,False,False,False,False,False,True,False
52,0,5,2,0,36,3,1,3,3167.0,1387,0.899,4587,76,0.551,0.438,False,False,False,False,False,True,False,False,False,False,True
41,0,3,1,0,36,3,1,1,1956.0,1053,0.941,4924,70,0.795,0.538,True,False,False,False,False,False,False,False,False,True,False
41,0,3,1,0,34,3,6,2,2679.0,2214,1.036,4682,81,0.841,0.826,False,False,False,False,False,True,False,False,False,True,False
50,0,3,2,3,39,4,3,4,11176.0,2422,1.003,2682,64,0.641,0.217,False,False,True,False,False,False,False,False,False,True,False
54,1,2,1,0,42,3,3,2,4320.0,0,0.967,706,21,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
41,0,5,1,0,28,2,3,3,1504.0,970,0.864,2801,51,1.217,0.645,False,True,False,False,False,False,False,False,False,True,False
53,1,2,2,0,38,3,2,2,7062.0,1255,0.672,3432,68,0.744,0.178,False,False,False,False,True,False,False,True,False,False,False
57,1,2,2,0,52,5,3,4,12291.0,2289,0.685,1683,50,0.471,0.186,False,False,False,False,True,False,True,False,False,False,False
46,1,3,3,0,41,1,2,2,11250.0,0,0.482,4514,70,0.591,0.0,False,False,False,False,False,True,False,False,True,False,False
38,1,3,1,0,32,3,1,2,7709.0,2227,1.295,2520,61,0.848,0.289,False,True,False,False,False,False,False,True,False,False,False
46,1,2,0,0,39,3,1,1,3299.0,870,0.63,4904,75,0.829,0.264,False,True,False,False,False,False,False,True,False,False,False
41,1,2,2,0,27,4,1,3,4461.0,900,0.587,4204,77,0.791,0.202,False,False,False,True,False,False,True,False,False,False,False
41,0,2,1,0,36,6,2,3,6602.0,0,0.743,4479,82,0.822,0.0,False,False,False,False,False,False,True,False,False,False,False
38,1,1,3,0,36,3,3,4,26792.0,1671,0.938,3587,66,0.571,0.062,False,True,False,False,False,False,False,False,True,False,False
42,0,3,2,0,22,4,1,4,1438.3,860,0.761,4754,79,0.837,0.598,False,False,False,False,True,False,False,False,False,True,False
57,0,1,2,0,46,6,1,1,4283.0,488,0.865,4689,65,0.477,0.114,False,False,False,False,False,False,False,False,False,False,True
34,1,2,1,0,25,6,2,0,1439.0,0,0.89,2932,44,0.913,0.0,False,False,True,False,False,False,False,False,True,False,False
63,1,1,3,0,52,6,3,3,1438.3,0,0.854,3913,78,0.5,0.0,False,True,False,False,False,False,False,False,False,True,False
52,1,1,1,0,36,4,2,2,14858.0,1594,0.51,4286,72,0.636,0.107,False,False,False,False,False,True,False,False,True,False,False
48,0,3,3,0,33,3,2,2,2485.0,1651,1.1,4351,86,0.83,0.664,False,False,False,False,False,True,True,False,False,False,False
53,1,3,1,0,36,2,2,0,3742.0,1454,0.894,5326,62,0.676,0.389,False,False,False,False,True,False,False,False,False,False,False
46,1,2,2,0,32,1,2,2,2000.0,1739,0.821,7694,85,0.7,0.87,False,False,True,False,False,False,True,False,False,False,False
56,0,3,2,0,46,1,3,3,2272.0,1350,0.762,2354,49,0.96,0.594,False,False,False,False,False,False,False,False,False,True,False
46,1,2,1,0,29,1,2,5,17667.0,0,0.569,1775,42,0.556,0.0,True,False,False,False,False,False,False,False,True,False,False
51,1,1,2,1,44,3,3,3,22722.0,1790,0.813,15817,121,0.754,0.079,False,True,False,False,False,False,True,False,False,False,False
51,0,3,1,0,46,5,5,2,3536.0,0,0.542,3281,39,0.393,0.0,False,False,False,False,True,False,False,False,False,True,False
54,1,1,2,0,36,2,3,2,11077.0,573,0.973,8165,87,0.776,0.052,False,False,False,False,False,True,False,False,True,False,False
49,1,3,2,0,32,3,2,2,18584.0,2517,0.703,1330,34,1.125,0.135,False,False,False,False,True,False,False,True,False,False,False
37,1,2,2,0,24,6,2,3,11699.0,1758,0.869,2007,46,1.0,0.15,False,False,True,False,False,False,True,False,False,False,False
45,0,4,1,0,39,4,3,2,24880.0,836,0.701,1208,25,1.083,0.034,False,False,True,False,False,False,False,False,False,False,True
66,0,0,1,0,56,5,4,3,7882.0,605,1.052,704,16,0.143,0.077,True,False,False,False,False,False,False,False,False,False,True
38,1,2,1,0,33,6,3,4,5940.0,1101,0.942,1872,34,1.125,0.185,False,False,True,False,False,False,False,True,False,False,False
46,0,3,1,0,36,5,2,2,1438.3,1214,0.783,2445,39,0.444,0.844,False,False,False,False,False,False,False,False,False,True,False
44,1,4,3,0,36,6,1,3,2761.0,0,0.619,3706,65,0.585,0.0,False,False,False,False,True,False,False,True,False,False,False
33,0,2,3,0,21,3,3,3,4651.0,2499,0.766,5097,79,0.795,0.537,True,False,False,False,False,False,False,False,False,False,True
40,0,4,1,0,27,5,2,2,2822.0,2182,0.768,5371,93,0.824,0.773,False,False,True,False,False,False,True,False,False,False,False
47,0,3,2,0,34,6,3,0,4862.0,0,0.695,4167,86,0.593,0.0,False,False,False,False,False,True,False,False,False,True,False
43,0,1,0,0,36,4,2,3,2637.0,1272,0.728,1569,39,1.053,0.482,False,False,False,False,False,True,False,False,False,True,False
33,0,1,1,0,20,3,2,4,3792.0,1625,0.618,1888,39,0.625,0.429,False,True,False,False,False,False,False,False,False,True,False
48,0,3,3,0,36,4,2,2,6182.0,1131,0.566,3546,63,0.615,0.183,False,True,False,False,False,False,False,False,False,True,False
40,0,4,2,0,33,4,4,3,1964.0,1811,0.69,4699,81,0.841,0.922,False,False,False,False,False,True,False,False,False,True,False
49,0,4,1,0,33,3,2,1,2393.0,1667,0.974,3768,79,0.681,0.697,False,False,False,False,False,True,False,False,False,True,False
39,0,3,2,3,35,2,2,3,33565.0,1627,0.66,8360,94,0.843,0.048,False,False,False,False,True,False,False,False,False,False,True
35,0,2,1,0,22,1,1,1,3616.0,1155,0.727,15391,94,0.593,0.319,False,False,False,False,False,True,False,False,False,True,False
50,1,1,3,1,36,2,3,2,34516.0,0,1.032,5547,75,0.744,0.0,False,False,False,True,False,False,False,False,True,False,False
54,0,2,2,0,42,1,2,2,2205.0,1313,0.929,4904,82,0.673,0.595,False,False,True,False,False,False,True,False,False,False,False
49,1,0,2,0,36,5,3,4,16156.0,2517,0.804,4160,81,0.653,0.156,False,False,False,False,True,False,False,False,True,False,False
36,0,3,1,0,36,2,2,2,1707.0,0,0.319,2060,52,0.529,0.0,False,False,False,False,False,False,False,False,False,True,False
48,0,5,1,0,38,3,3,1,2926.0,716,0.949,4219,78,0.592,0.245,False,False,False,True,False,False,True,False,False,False,False
39,1,2,0,0,34,5,1,4,2267.0,0,0.875,4544,84,0.75,0.0,False,True,False,False,False,False,False,True,False,False,False
32,1,1,1,0,14,4,2,2,3568.0,2175,1.368,1913,35,0.667,0.61,False,False,True,False,False,False,False,False,False,True,False
31,1,0,1,3,24,1,1,3,32535.0,1722,0.856,15738,116,0.657,0.053,False,False,True,False,False,False,False,True,False,False,False
59,1,0,2,3,52,1,2,1,15223.0,1729,0.863,14230,111,0.79,0.114,False,False,True,False,False,False,True,False,False,False,False
39,0,3,3,0,26,2,2,1,5325.0,2488,0.926,13674,101,0.836,0.467,False,True,False,False,False,False,False,False,False,True,False
53,1,1,0,0,35,5,4,2,34516.0,1219,1.129,1590,27,2.0,0.035,False,True,False,False,False,False,False,False,True,False,False
47,1,5,2,0,36,3,1,2,8896.0,1338,0.741,4252,70,0.591,0.15,True,False,False,False,False,False,False,False,False,True,False
31,0,0,2,0,24,3,2,4,3827.0,1397,0.88,2491,64,1.0,0.365,False,False,False,False,True,False,False,False,False,True,False
55,1,2,2,0,47,2,3,1,16258.0,865,0.623,3761,58,0.657,0.053,False,True,False,False,False,False,False,False,False,False,False
56,0,5,2,0,43,4,1,0,2763.0,2517,0.938,1246,31,0.824,0.911,False,False,False,False,False,False,False,False,False,True,False
52,1,0,1,1,47,2,1,1,34516.0,1464,0.689,7690,87,0.673,0.042,False,False,False,False,False,False,False,False,False,False,False
48,0,1,1,0,36,6,4,4,14228.0,1953,0.651,1970,51,0.645,0.137,False,False,True,False,False,False,False,False,False,False,True
38,0,1,2,0,36,2,2,2,3466.0,2517,0.699,13140,94,0.709,0.726,True,False,False,False,False,False,False,False,False,True,False
43,0,2,0,0,38,4,3,2,3264.0,2042,0.752,4624,75,0.705,0.626,False,False,False,False,False,False,False,False,False,False,True
36,1,2,1,0,30,6,3,3,16050.0,1480,1.326,3215,56,0.806,0.092,False,False,True,False,False,False,False,False,True,False,False
39,1,2,2,0,36,4,2,2,5269.0,1475,1.148,2094,25,0.667,0.28,False,False,True,False,False,False,False,False,True,False,False
39,0,2,1,0,34,4,3,4,2594.0,0,0.526,1457,43,0.387,0.0,False,True,False,False,False,False,False,False,False,True,False
47,0,3,2,0,36,5,1,2,8332.0,0,0.92,5108,78,1.0,0.0,False,True,False,False,False,False,False,False,False,False,True
46,1,2,1,0,35,6,3,3,13768.0,763,0.712,1390,44,0.76,0.055,False,False,True,False,False,False,False,True,False,False,False
63,0,1,1,0,50,6,1,3,12766.0,0,0.668,1191,28,0.647,0.0,False,False,True,False,False,False,False,False,False,False,True
49,0,3,1,0,43,2,1,1,7037.0,0,0.752,7678,93,0.691,0.0,False,True,False,False,False,False,False,False,False,True,False
50,1,2,2,0,40,3,2,3,4003.0,1851,0.703,15476,117,0.857,0.462,False,True,False,False,False,False,True,False,False,False,False
44,0,3,0,0,36,6,3,3,1467.0,896,0.692,1731,54,0.5,0.611,False,True,False,False,False,False,False,False,False,True,False
51,1,3,3,0,45,5,2,2,21328.0,0,0.783,3825,76,0.949,0.0,False,False,False,False,True,False,False,False,True,False,False
41,1,3,1,0,32,4,1,3,5071.0,1043,0.667,3358,62,0.722,0.206,False,False,False,False,False,True,False,True,False,False,False
54,1,3,1,3,36,2,3,1,34516.0,761,0.838,8444,68,0.744,0.022,False,True,False,False,False,False,False,False,True,False,False
39,0,2,1,0,32,5,3,1,3086.0,2213,0.695,4684,81,0.8,0.717,False,False,True,False,False,False,False,False,False,True,False
38,1,4,3,3,36,2,1,2,34516.0,1132,0.84,9389,106,0.797,0.033,False,False,False,False,True,False,False,False,True,False,False
45,0,4,3,0,40,1,2,1,1795.0,1058,0.778,5575,73,0.738,0.589,False,False,False,False,False,False,False,False,False,True,False
59,0,1,1,0,36,2,3,3,2468.0,0,0.5,2017,37,0.762,0.0,False,True,False,False,False,False,False,False,False,True,False
55,1,2,1,0,48,5,2,3,30967.0,817,0.378,1473,35,0.522,0.026,False,False,False,False,True,False,False,False,False,False,False
37,1,2,0,0,17,6,3,3,3176.0,0,0.652,2298,67,0.457,0.0,False,True,False,False,False,False,True,False,False,False,False
50,0,0,3,0,36,3,2,1,2242.0,888,0.661,4708,81,0.558,0.396,False,False,True,False,False,False,False,False,False,True,False
47,0,3,1,0,35,6,3,2,1781.0,0,0.693,2196,35,0.75,0.0,False,False,False,False,False,False,False,False,False,True,False
58,0,1,1,0,46,4,1,3,2799.0,1532,0.583,4214,83,0.537,0.547,False,False,True,False,False,False,False,False,False,True,False
41,0,2,3,0,29,6,2,3,4663.0,0,0.892,3831,81,0.761,0.0,False,True,False,False,False,False,True,False,False,False,False
43,0,3,0,0,36,6,1,2,2525.0,1595,0.78,4859,82,0.864,0.632,False,True,False,False,False,False,False,False,False,True,False
43,0,3,1,0,30,6,2,3,3143.0,2517,0.959,5409,79,0.881,0.801,False,True,False,False,False,False,False,False,False,True,False
30,0,0,1,0,36,2,2,2,1621.0,1046,0.729,5247,84,0.615,0.645,False,True,False,False,False,False,False,False,False,True,False
44,0,4,2,0,36,6,2,3,1656.0,1429,0.777,4258,77,0.75,0.863,False,False,True,False,False,False,False,False,False,True,False
56,0,2,1,0,46,5,3,3,3119.0,1778,1.01,4168,63,0.853,0.57,False,False,False,False,False,False,False,False,False,True,False
57,1,2,1,0,50,2,5,3,6462.0,0,0.856,761,17,0.214,0.0,False,False,False,False,False,False,True,False,False,False,False
42,0,4,2,3,32,6,3,2,13719.0,1384,1.201,3774,63,0.658,0.101,False,False,False,False,False,True,False,False,False,True,False
55,1,2,2,0,48,3,2,3,8082.0,1138,0.723,4277,59,0.788,0.141,False,False,False,False,False,True,False,False,True,False,False
44,1,3,2,0,33,3,2,2,2477.0,2123,0.699,4349,69,0.725,0.857,False,True,False,False,False,False,True,False,False,False,False
38,0,2,1,0,28,2,1,1,4468.0,2395,0.706,4690,79,0.756,0.536,False,False,False,True,False,False,True,False,False,False,False
49,1,4,1,3,41,2,3,2,34516.0,0,0.663,13376,129,0.72,0.0,False,False,False,True,False,False,False,False,False,False,False
30,1,0,1,0,23,6,2,4,4063.0,0,0.776,7463,70,0.707,0.0,False,True,False,False,False,False,True,False,False,False,False
